n_deliveries,n_pickups,total_orders,delivery_weight,pickup_weight,delivery_ratio,weight_per_delivery,relative_demand,demand_concentration,total_compartments,utilization_ratio,large_size_share,size_weighted_demand,arrival_hour,overflowed,instance,source_pool
4.0,4.0,8.0,27.0,55.0,0.5,6.75,1.3509030100334447,0.003612040133779264,71.0,0.056338028169014086,0.0,4.0,9.97522727272727,0,7200_1_0.004,low
2.0,2.0,4.0,3.0,16.0,0.5,1.5,0.1501003344481605,0.0004013377926421405,71.0,0.028169014084507043,0.0,2.0,10.137472717528986,0,7200_1_0.004,low
2.0,6.0,8.0,16.0,70.0,0.25,8.0,0.8005351170568561,0.002140468227424749,70.0,0.02857142857142857,0.0,2.0,10.221347315599726,0,7200_1_0.004,low
2.0,6.0,8.0,12.0,30.0,0.25,6.0,0.600401337792642,0.001605351170568562,67.0,0.029850746268656716,0.0,1.0,10.385586329533274,0,7200_1_0.004,low
4.0,7.0,11.0,58.0,87.0,0.36363636363636365,14.5,2.9019397993311036,0.007759197324414715,71.0,0.056338028169014086,0.0,4.0,10.551915375621162,0,7200_1_0.004,low
1.0,1.0,2.0,7.0,12.0,0.5,7.0,0.35023411371237456,0.0009364548494983278,70.0,0.014285714285714285,0.0,1.0,10.789016125889114,0,7200_1_0.004,low
3.0,10.0,13.0,41.0,75.0,0.23076923076923078,13.666666666666666,2.0513712374581936,0.00548494983277592,72.0,0.041666666666666664,0.0,2.0,9.28655844155844,0,7200_1_0.004,low
3.0,5.0,8.0,21.0,32.0,0.375,7.0,1.0507023411371237,0.0028093645484949833,76.0,0.039473684210526314,0.0,3.0,9.540681818181818,0,7200_1_0.004,low
0.0,4.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,9.70306277056277,0,7200_1_0.004,low
1.0,9.0,10.0,6.0,58.0,0.1,6.0,0.300200668896321,0.000802675585284281,68.0,0.014705882352941176,0.0,0.0,9.786147186147184,0,7200_1_0.004,low
2.0,7.0,9.0,13.0,38.0,0.2222222222222222,6.5,0.6504347826086956,0.0017391304347826088,75.0,0.02666666666666667,0.0,2.0,9.969816017316017,0,7200_1_0.004,low
3.0,6.0,9.0,35.0,57.0,0.3333333333333333,11.666666666666666,1.7511705685618728,0.0046822742474916385,70.0,0.04285714285714286,0.0,2.0,10.158374431035202,0,7200_1_0.004,low
2.0,4.0,6.0,28.0,36.0,0.3333333333333333,14.0,1.4009364548494982,0.003745819397993311,71.0,0.028169014084507043,0.0,1.0,10.347993938001975,0,7200_1_0.004,low
0.0,5.0,5.0,0.0,59.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,10.514044313135953,0,7200_1_0.004,low
4.0,6.0,10.0,47.0,28.0,0.4,11.75,2.351571906354515,0.006287625418060201,64.0,0.0625,0.0,3.0,10.62796178366114,0,7200_1_0.004,low
4.0,6.0,10.0,41.0,56.0,0.4,10.25,2.0513712374581936,0.00548494983277592,66.0,0.06060606060606061,0.0,3.0,10.838202941217409,0,7200_1_0.004,low
2.0,7.0,9.0,32.0,82.0,0.2222222222222222,16.0,1.6010702341137122,0.004280936454849498,64.0,0.03125,0.0,1.0,9.505422077922077,0,7200_1_0.004,low
4.0,11.0,15.0,42.0,100.0,0.26666666666666666,10.5,2.1014046822742474,0.005618729096989967,69.0,0.057971014492753624,0.0,4.0,9.715378787878787,0,7200_1_0.004,low
1.0,5.0,6.0,4.0,21.0,0.16666666666666666,4.0,0.20013377926421402,0.0005351170568561873,71.0,0.014084507042253521,0.0,1.0,10.059718614718614,0,7200_1_0.004,low
3.0,3.0,6.0,6.0,20.0,0.5,2.0,0.300200668896321,0.000802675585284281,68.0,0.04411764705882353,0.0,3.0,10.268469954482816,0,7200_1_0.004,low
2.0,7.0,9.0,17.0,42.0,0.2222222222222222,8.5,0.8505685618729096,0.002274247491638796,69.0,0.028985507246376812,0.0,2.0,10.384681101320972,0,7200_1_0.004,low
1.0,7.0,8.0,5.0,58.0,0.125,5.0,0.25016722408026754,0.0006688963210702341,66.0,0.015151515151515152,0.0,0.0,10.57089224815913,0,7200_1_0.004,low
0.0,4.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,10.723041229938337,0,7200_1_0.004,low
5.0,5.0,10.0,23.0,43.0,0.5,4.6,1.1507692307692308,0.003076923076923077,64.0,0.078125,0.0,4.0,10.818523545050878,0,7200_1_0.004,low
4.0,6.0,10.0,56.0,53.0,0.4,14.0,2.8018729096989965,0.007491638795986622,67.0,0.05970149253731343,0.0,4.0,11.01117627816985,0,7200_1_0.004,low
2.0,3.0,5.0,8.0,55.0,0.4,4.0,0.40026755852842805,0.0010702341137123746,66.0,0.030303030303030304,0.0,0.0,11.204346625173004,0,7200_1_0.004,low
3.0,4.0,7.0,19.0,48.0,0.42857142857142855,6.333333333333333,0.9506354515050166,0.0025418060200668897,70.0,0.04285714285714286,0.0,2.0,9.280811688311688,0,7200_1_0.004,low
3.0,5.0,8.0,21.0,62.0,0.375,7.0,1.0507023411371237,0.0028093645484949833,65.0,0.046153846153846156,0.0,3.0,9.417435064935065,0,7200_1_0.004,low
0.0,9.0,9.0,0.0,37.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,9.587218614718614,0,7200_1_0.004,low
2.0,7.0,9.0,18.0,43.0,0.2222222222222222,9.0,0.9006020066889632,0.0024080267558528427,70.0,0.02857142857142857,0.0,2.0,9.75814935064935,0,7200_1_0.004,low
2.0,4.0,6.0,16.0,43.0,0.3333333333333333,8.0,0.8005351170568561,0.002140468227424749,65.0,0.03076923076923077,0.0,2.0,9.939567099567098,0,7200_1_0.004,low
2.0,4.0,6.0,6.0,31.0,0.3333333333333333,3.0,0.300200668896321,0.000802675585284281,73.0,0.0273972602739726,0.0,2.0,10.089958310713937,0,7200_1_0.004,low
2.0,6.0,8.0,22.0,22.0,0.25,11.0,1.1007357859531772,0.00294314381270903,70.0,0.02857142857142857,0.0,2.0,10.271635695494215,0,7200_1_0.004,low
1.0,7.0,8.0,4.0,34.0,0.125,4.0,0.20013377926421402,0.0005351170568561873,67.0,0.014925373134328358,0.0,1.0,10.455424548656058,0,7200_1_0.004,low
5.0,5.0,10.0,59.0,39.0,0.5,11.8,2.951973244147157,0.007892976588628763,72.0,0.06944444444444445,0.0,4.0,10.604615331078353,0,7200_1_0.004,low
2.0,6.0,8.0,4.0,53.0,0.25,2.0,0.20013377926421402,0.0005351170568561873,63.0,0.031746031746031744,0.0,1.0,10.798554237830764,0,7200_1_0.004,low
4.0,6.0,10.0,15.0,55.0,0.4,3.75,0.7505016722408027,0.002006688963210702,66.0,0.06060606060606061,0.0,2.0,10.96321125819518,0,7200_1_0.004,low
1.0,2.0,3.0,5.0,15.0,0.3333333333333333,5.0,0.25016722408026754,0.0006688963210702341,66.0,0.015151515151515152,0.0,1.0,11.176003056302436,0,7200_1_0.004,low
0.0,3.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,11.274778030014318,0,7200_1_0.004,low
0.0,4.0,4.0,0.0,45.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,9.176525974025974,0,7200_1_0.004,low
3.0,3.0,6.0,15.0,24.0,0.5,5.0,0.7505016722408027,0.002006688963210702,71.0,0.04225352112676056,0.0,2.0,9.27512987012987,0,7200_1_0.004,low
1.0,3.0,4.0,5.0,25.0,0.25,5.0,0.25016722408026754,0.0006688963210702341,71.0,0.014084507042253521,0.0,0.0,9.400476190476192,0,7200_1_0.004,low
1.0,3.0,4.0,22.0,22.0,0.25,22.0,1.1007357859531772,0.00294314381270903,71.0,0.014084507042253521,0.0,1.0,9.486645021645023,0,7200_1_0.004,low
2.0,8.0,10.0,15.0,55.0,0.2,7.5,0.7505016722408027,0.002006688963210702,66.0,0.030303030303030304,0.0,2.0,9.581872294372296,0,7200_1_0.004,low
1.0,2.0,3.0,10.0,8.0,0.3333333333333333,10.0,0.5003344481605351,0.0013377926421404682,74.0,0.013513513513513514,0.0,1.0,9.783690476190479,0,7200_1_0.004,low
1.0,3.0,4.0,25.0,7.0,0.25,25.0,1.2508361204013376,0.0033444816053511705,74.0,0.013513513513513514,0.0,0.0,9.86257575757576,0,7200_1_0.004,low
3.0,4.0,7.0,32.0,18.0,0.42857142857142855,10.666666666666666,1.6010702341137122,0.004280936454849498,71.0,0.04225352112676056,0.0,2.0,9.957803030303033,0,7200_1_0.004,low
4.0,3.0,7.0,37.0,11.0,0.5714285714285714,9.25,1.85123745819398,0.0049498327759197325,69.0,0.057971014492753624,0.0,2.0,10.126468625158338,0,7200_1_0.004,low
2.0,4.0,6.0,30.0,24.0,0.3333333333333333,15.0,1.5010033444816053,0.004013377926421404,67.0,0.029850746268656716,0.0,2.0,10.270471840592421,0,7200_1_0.004,low
2.0,2.0,4.0,12.0,20.0,0.5,6.0,0.600401337792642,0.001605351170568562,73.0,0.0273972602739726,0.0,1.0,10.379416106401639,0,7200_1_0.004,low
1.0,3.0,4.0,2.0,30.0,0.25,2.0,0.10006688963210701,0.00026755852842809364,74.0,0.013513513513513514,0.0,1.0,10.454930575855014,0,7200_1_0.004,low
3.0,8.0,11.0,26.0,53.0,0.2727272727272727,8.666666666666666,1.3008695652173912,0.0034782608695652175,67.0,0.04477611940298507,0.0,2.0,10.546972376498102,0,7200_1_0.004,low
1.0,7.0,8.0,8.0,35.0,0.125,8.0,0.40026755852842805,0.0010702341137123746,65.0,0.015384615384615385,0.0,1.0,10.74677409139628,0,7200_1_0.004,low
6.0,4.0,10.0,44.0,30.0,0.6,7.333333333333333,2.2014715719063545,0.00588628762541806,63.0,0.09523809523809523,0.0,4.0,9.274448051948053,0,7200_1_0.004,low
1.0,4.0,5.0,12.0,32.0,0.2,12.0,0.600401337792642,0.001605351170568562,72.0,0.013888888888888888,0.0,1.0,9.473571428571429,0,7200_1_0.004,low
2.0,1.0,3.0,18.0,13.0,0.6666666666666666,9.0,0.9006020066889632,0.0024080267558528427,73.0,0.0273972602739726,0.0,2.0,9.58624458874459,0,7200_1_0.004,low
4.0,6.0,10.0,33.0,63.0,0.4,8.25,1.6511036789297657,0.004414715719063545,65.0,0.06153846153846154,0.0,2.0,9.65685064935065,0,7200_1_0.004,low
0.0,10.0,10.0,0.0,113.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,9.855649350649351,0,7200_1_0.004,low
1.0,3.0,4.0,3.0,8.0,0.25,3.0,0.1501003344481605,0.0004013377926421405,70.0,0.014285714285714285,0.0,1.0,10.08315738923456,0,7200_1_0.004,low
2.0,3.0,5.0,6.0,42.0,0.4,3.0,0.300200668896321,0.000802675585284281,68.0,0.029411764705882353,0.0,1.0,10.236999832964464,0,7200_1_0.004,low
1.0,9.0,10.0,5.0,73.0,0.1,5.0,0.25016722408026754,0.0006688963210702341,65.0,0.015384615384615385,0.0,1.0,10.358730808312801,0,7200_1_0.004,low
1.0,5.0,6.0,1.0,68.0,0.16666666666666666,1.0,0.050033444816053506,0.00013377926421404682,69.0,0.014492753623188406,0.0,0.0,10.564984827605405,0,7200_1_0.004,low
6.0,5.0,11.0,65.0,22.0,0.5454545454545454,10.833333333333334,3.252173913043478,0.008695652173913044,70.0,0.08571428571428572,0.0,5.0,10.72733745354324,0,7200_1_0.004,low
0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,10.9681037986665,0,7200_1_0.004,low
5.0,3.0,8.0,59.0,40.0,0.625,11.8,2.951973244147157,0.007892976588628763,68.0,0.07352941176470588,0.0,4.0,9.264805194805195,0,7200_1_0.004,low
3.0,4.0,7.0,16.0,50.0,0.42857142857142855,5.333333333333333,0.8005351170568561,0.002140468227424749,71.0,0.04225352112676056,0.0,2.0,9.446666666666667,0,7200_1_0.004,low
0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,9.63134199134199,0,7200_1_0.004,low
3.0,5.0,8.0,6.0,44.0,0.375,2.0,0.300200668896321,0.000802675585284281,73.0,0.0410958904109589,0.0,3.0,9.66410173160173,0,7200_1_0.004,low
1.0,3.0,4.0,2.0,34.0,0.25,2.0,0.10006688963210701,0.00026755852842809364,74.0,0.013513513513513514,0.0,1.0,9.82589826839827,0,7200_1_0.004,low
3.0,9.0,12.0,48.0,65.0,0.25,16.0,2.401605351170568,0.006421404682274248,65.0,0.046153846153846156,0.0,2.0,9.923333333333334,0,7200_1_0.004,low
0.0,5.0,5.0,0.0,40.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,10.160348338692389,0,7200_1_0.004,low
2.0,9.0,11.0,20.0,61.0,0.18181818181818182,10.0,1.0006688963210701,0.0026755852842809363,66.0,0.030303030303030304,0.0,1.0,10.270921757770632,0,7200_1_0.004,low
3.0,8.0,11.0,33.0,69.0,0.2727272727272727,11.0,1.6511036789297657,0.004414715719063545,65.0,0.046153846153846156,0.0,2.0,10.492588424437297,0,7200_1_0.004,low
2.0,4.0,6.0,16.0,39.0,0.3333333333333333,8.0,0.8005351170568561,0.002140468227424749,67.0,0.029850746268656716,0.0,2.0,10.700042872454446,0,7200_1_0.004,low
1.0,3.0,4.0,10.0,20.0,0.25,10.0,0.5003344481605351,0.0013377926421404682,72.0,0.013888888888888888,0.0,1.0,10.883488745980705,0,7200_1_0.004,low
1.0,5.0,6.0,1.0,52.0,0.16666666666666666,1.0,0.050033444816053506,0.00013377926421404682,65.0,0.015384615384615385,0.0,1.0,9.277694805194805,0,7200_1_0.004,low
3.0,7.0,10.0,11.0,69.0,0.3,3.6666666666666665,0.5503678929765886,0.001471571906354515,71.0,0.04225352112676056,0.0,2.0,9.4345670995671,0,7200_1_0.004,low
5.0,4.0,9.0,55.0,26.0,0.5555555555555556,11.0,2.7518394648829427,0.007357859531772575,72.0,0.06944444444444445,0.0,5.0,9.640346320346321,0,7200_1_0.004,low
2.0,1.0,3.0,26.0,2.0,0.6666666666666666,13.0,1.3008695652173912,0.0034782608695652175,71.0,0.028169014084507043,0.0,2.0,9.842770562770564,0,7200_1_0.004,low
3.0,5.0,8.0,19.0,31.0,0.375,6.333333333333333,0.9506354515050166,0.0025418060200668897,73.0,0.0410958904109589,0.0,3.0,9.90461038961039,0,7200_1_0.004,low
3.0,4.0,7.0,13.0,11.0,0.42857142857142855,4.333333333333333,0.6504347826086956,0.0017391304347826088,72.0,0.041666666666666664,0.0,3.0,10.059878342450691,0,7200_1_0.004,low
3.0,6.0,9.0,45.0,57.0,0.3333333333333333,15.0,2.2515050167224078,0.006020066889632107,71.0,0.04225352112676056,0.0,2.0,10.206936220264197,0,7200_1_0.004,low
2.0,4.0,6.0,16.0,40.0,0.3333333333333333,8.0,0.8005351170568561,0.002140468227424749,72.0,0.027777777777777776,0.0,2.0,10.38147534137888,0,7200_1_0.004,low
2.0,7.0,9.0,5.0,29.0,0.2222222222222222,2.5,0.25016722408026754,0.0006688963210702341,67.0,0.029850746268656716,0.0,2.0,10.530548224551442,0,7200_1_0.004,low
3.0,7.0,10.0,35.0,26.0,0.3,11.666666666666666,1.7511705685618728,0.0046822742474916385,71.0,0.04225352112676056,0.0,2.0,10.692997313511786,0,7200_1_0.004,low
1.0,8.0,9.0,25.0,66.0,0.1111111111111111,25.0,1.2508361204013376,0.0033444816053511705,66.0,0.015151515151515152,0.0,1.0,10.879122715441046,0,7200_1_0.004,low
1.0,5.0,6.0,9.0,33.0,0.16666666666666666,9.0,0.4503010033444816,0.0012040133779264214,74.0,0.013513513513513514,0.0,1.0,9.284155844155844,0,7200_1_0.004,low
1.0,4.0,5.0,5.0,35.0,0.2,5.0,0.25016722408026754,0.0006688963210702341,63.0,0.015873015873015872,0.0,1.0,9.522781385281386,0,7200_1_0.004,low
3.0,5.0,8.0,24.0,45.0,0.375,8.0,1.200802675585284,0.003210702341137124,68.0,0.04411764705882353,0.0,2.0,9.780941558441558,0,7200_1_0.004,low
0.0,7.0,7.0,0.0,58.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,9.956049783549783,0,7200_1_0.004,low
4.0,3.0,7.0,34.0,4.0,0.5714285714285714,8.5,1.7011371237458193,0.004548494983277592,68.0,0.058823529411764705,0.0,1.0,10.098445281942066,0,7200_1_0.004,low
2.0,4.0,6.0,23.0,36.0,0.3333333333333333,11.5,1.1507692307692308,0.003076923076923077,71.0,0.028169014084507043,0.0,1.0,10.255181616347212,0,7200_1_0.004,low
2.0,4.0,6.0,21.0,28.0,0.3333333333333333,10.5,1.0507023411371237,0.0028093645484949833,73.0,0.0273972602739726,0.0,2.0,10.408981187622667,0,7200_1_0.004,low
1.0,6.0,7.0,11.0,49.0,0.14285714285714285,11.0,0.5503678929765886,0.001471571906354515,72.0,0.013888888888888888,0.0,1.0,10.524356321599088,0,7200_1_0.004,low
2.0,2.0,4.0,12.0,5.0,0.5,6.0,0.600401337792642,0.001605351170568562,71.0,0.028169014084507043,0.0,0.0,10.667491369830598,0,7200_1_0.004,low
3.0,3.0,6.0,35.0,20.0,0.5,11.666666666666666,1.7511705685618728,0.0046822742474916385,68.0,0.04411764705882353,0.0,3.0,10.756960823206803,0,7200_1_0.004,low
2.0,2.0,4.0,20.0,8.0,0.5,10.0,1.0006688963210701,0.0026755852842809363,71.0,0.028169014084507043,0.0,2.0,10.939570683871326,0,7200_1_0.004,low
3.0,4.0,7.0,26.0,35.0,0.42857142857142855,8.666666666666666,1.3008695652173912,0.0034782608695652175,65.0,0.046153846153846156,0.0,0.0,11.033908223303502,0,7200_1_0.004,low
3.0,1.0,4.0,35.0,1.0,0.75,11.666666666666666,1.7511705685618728,0.0046822742474916385,67.0,0.04477611940298507,0.0,1.0,11.159823049801926,0,7200_1_0.004,low
2.0,5.0,7.0,20.0,36.0,0.2857142857142857,10.0,1.0006688963210701,0.0026755852842809363,76.0,0.02631578947368421,0.0,2.0,11.350185825827163,0,7200_1_0.004,low
1.0,6.0,7.0,15.0,50.0,0.14285714285714285,15.0,0.7505016722408027,0.002006688963210702,70.0,0.014285714285714285,0.0,0.0,9.250032467532467,0,7200_1_0.004,low
5.0,1.0,6.0,26.0,9.0,0.8333333333333334,5.2,1.3008695652173912,0.0034782608695652175,65.0,0.07692307692307693,0.0,3.0,9.399772727272726,0,7200_1_0.004,low
3.0,7.0,10.0,23.0,31.0,0.3,7.666666666666667,1.1507692307692308,0.003076923076923077,67.0,0.04477611940298507,0.0,3.0,9.519567099567098,0,7200_1_0.004,low
1.0,5.0,6.0,11.0,50.0,0.16666666666666666,11.0,0.5503678929765886,0.001471571906354515,70.0,0.014285714285714285,0.0,1.0,9.720638528138528,0,7200_1_0.004,low
2.0,7.0,9.0,15.0,77.0,0.2222222222222222,7.5,0.7505016722408027,0.002006688963210702,70.0,0.02857142857142857,0.0,2.0,9.838354978354978,0,7200_1_0.004,low
3.0,5.0,8.0,17.0,56.0,0.375,5.666666666666667,0.8505685618729096,0.002274247491638796,63.0,0.047619047619047616,0.0,2.0,10.022110389610388,0,7200_1_0.004,low
1.0,4.0,5.0,8.0,23.0,0.2,8.0,0.40026755852842805,0.0010702341137123746,69.0,0.014492753623188406,0.0,1.0,10.234259371389596,0,7200_1_0.004,low
0.0,8.0,8.0,0.0,65.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,10.352549832268481,0,7200_1_0.004,low
2.0,6.0,8.0,14.0,44.0,0.25,7.0,0.7004682274247491,0.0018729096989966556,69.0,0.028985507246376812,0.0,2.0,10.506338685430324,0,7200_1_0.004,low
0.0,4.0,4.0,0.0,47.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,10.666944258849403,0,7200_1_0.004,low
2.0,5.0,7.0,19.0,32.0,0.2857142857142857,9.5,0.9506354515050166,0.0025418060200668897,69.0,0.028985507246376812,0.0,2.0,10.79011146142175,0,7200_1_0.004,low
0.0,8.0,8.0,0.0,50.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,10.930545545023035,0,7200_1_0.004,low
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,11.110603378882132,0,7200_1_0.004,low
4.0,3.0,7.0,69.0,43.0,0.5714285714285714,17.25,3.452307692307692,0.009230769230769232,70.0,0.05714285714285714,0.0,3.0,9.288993506493506,0,7200_1_0.004,low
5.0,11.0,16.0,28.0,107.0,0.3125,5.6,1.4009364548494982,0.003745819397993311,73.0,0.0684931506849315,0.0,3.0,9.444123376623377,0,7200_1_0.004,low
2.0,4.0,6.0,5.0,33.0,0.3333333333333333,2.5,0.25016722408026754,0.0006688963210702341,71.0,0.028169014084507043,0.0,2.0,9.734383116883118,0,7200_1_0.004,low
3.0,2.0,5.0,32.0,41.0,0.6,10.666666666666666,1.6010702341137122,0.004280936454849498,72.0,0.041666666666666664,0.0,3.0,9.874989177489178,0,7200_1_0.004,low
3.0,4.0,7.0,37.0,35.0,0.42857142857142855,12.333333333333334,1.85123745819398,0.0049498327759197325,72.0,0.041666666666666664,0.0,3.0,10.035487012987012,0,7200_1_0.004,low
2.0,9.0,11.0,43.0,93.0,0.18181818181818182,21.5,2.1514381270903007,0.005752508361204014,66.0,0.030303030303030304,0.0,2.0,10.172577045141354,0,7200_1_0.004,low
5.0,4.0,9.0,39.0,12.0,0.5555555555555556,7.8,1.9513043478260867,0.0052173913043478265,70.0,0.07142857142857142,0.0,5.0,10.386848213415737,0,7200_1_0.004,low
3.0,5.0,8.0,17.0,45.0,0.375,5.666666666666667,0.8505685618729096,0.002274247491638796,74.0,0.04054054054054054,0.0,3.0,9.482694805194805,0,7200_1_0.004,low
3.0,3.0,6.0,15.0,18.0,0.5,5.0,0.7505016722408027,0.002006688963210702,71.0,0.04225352112676056,0.0,3.0,9.627608225108226,0,7200_1_0.004,low
0.0,5.0,5.0,0.0,32.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,9.740389610389611,0,7200_1_0.004,low
2.0,5.0,7.0,15.0,35.0,0.2857142857142857,7.5,0.7505016722408027,0.002006688963210702,72.0,0.027777777777777776,0.0,2.0,9.920335497835499,0,7200_1_0.004,low
2.0,5.0,7.0,17.0,75.0,0.2857142857142857,8.5,0.8505685618729096,0.002274247491638796,64.0,0.03125,0.0,2.0,10.065367652176334,0,7200_1_0.004,low
1.0,2.0,3.0,19.0,6.0,0.3333333333333333,19.0,0.9506354515050166,0.0025418060200668897,70.0,0.014285714285714285,0.0,1.0,10.199467330632926,0,7200_1_0.004,low
4.0,5.0,9.0,45.0,15.0,0.4444444444444444,11.25,2.2515050167224078,0.006020066889632107,71.0,0.056338028169014086,0.0,3.0,10.273717062680086,0,7200_1_0.004,low
2.0,4.0,6.0,8.0,28.0,0.3333333333333333,4.0,0.40026755852842805,0.0010702341137123746,67.0,0.029850746268656716,0.0,1.0,10.486905701479657,0,7200_1_0.004,low
0.0,6.0,6.0,0.0,36.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,10.616911060536463,0,7200_1_0.004,low
4.0,1.0,5.0,30.0,9.0,0.8,7.5,1.5010033444816053,0.004013377926421404,65.0,0.06153846153846154,0.0,3.0,10.791353718628638,0,7200_1_0.004,low
3.0,9.0,12.0,21.0,82.0,0.25,7.0,1.0507023411371237,0.0028093645484949833,69.0,0.043478260869565216,0.0,2.0,10.963181156999486,0,7200_1_0.004,low
3.0,5.0,8.0,15.0,60.0,0.375,5.0,0.7505016722408027,0.002006688963210702,74.0,0.04054054054054054,0.0,3.0,11.25287095720979,0,7200_1_0.004,low
1.0,5.0,6.0,2.0,38.0,0.16666666666666666,2.0,0.10006688963210701,0.00026755852842809364,69.0,0.014492753623188406,0.0,1.0,11.460752134917467,0,7200_1_0.004,low
2.0,4.0,6.0,23.0,55.0,0.3333333333333333,11.5,1.1507692307692308,0.003076923076923077,67.0,0.029850746268656716,0.0,1.0,9.820422077922077,0,7200_1_0.004,low
3.0,3.0,6.0,37.0,9.0,0.5,12.333333333333334,1.85123745819398,0.0049498327759197325,69.0,0.043478260869565216,0.0,1.0,10.011287878787877,0,7200_1_0.004,low
4.0,9.0,13.0,31.0,91.0,0.3076923076923077,7.75,1.5510367892976586,0.004147157190635451,69.0,0.057971014492753624,0.0,4.0,10.153447578680696,0,7200_1_0.004,low
0.0,10.0,10.0,0.0,57.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,10.394396131735359,0,7200_1_0.004,low
0.0,5.0,5.0,0.0,36.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,10.585891308584234,0,7200_1_0.004,low
1.0,4.0,5.0,4.0,31.0,0.2,4.0,0.20013377926421402,0.0005351170568561873,68.0,0.014705882352941176,0.0,1.0,10.694246078144792,0,7200_1_0.004,low
2.0,2.0,4.0,7.0,32.0,0.5,3.5,0.35023411371237456,0.0009364548494983278,67.0,0.029850746268656716,0.0,1.0,10.804723034200526,0,7200_1_0.004,low
3.0,2.0,5.0,39.0,10.0,0.6,13.0,1.9513043478260867,0.0052173913043478265,67.0,0.04477611940298507,0.0,3.0,10.889980268927214,0,7200_1_0.004,low
3.0,5.0,8.0,22.0,20.0,0.375,7.333333333333333,1.1007357859531772,0.00294314381270903,66.0,0.045454545454545456,0.0,2.0,10.997981340738576,0,7200_1_0.004,low
1.0,3.0,4.0,6.0,23.0,0.25,6.0,0.300200668896321,0.000802675585284281,69.0,0.014492753623188406,0.0,1.0,11.16103602002354,0,7200_1_0.004,low
3.0,3.0,6.0,17.0,43.0,0.5,5.666666666666667,0.8505685618729096,0.002274247491638796,66.0,0.045454545454545456,0.0,0.0,11.299916146206506,0,7200_1_0.004,low
5.0,5.0,10.0,29.0,25.0,0.5,5.8,1.4509698996655518,0.0038795986622073577,70.0,0.07142857142857142,0.0,5.0,11.459258943262236,0,7200_1_0.004,low
3.0,2.0,5.0,19.0,18.0,0.6,6.333333333333333,0.9506354515050166,0.0025418060200668897,71.0,0.04225352112676056,0.0,1.0,11.744511309192836,0,7200_1_0.004,low
2.0,5.0,7.0,11.0,30.0,0.2857142857142857,5.5,0.5503678929765886,0.001471571906354515,69.0,0.028985507246376812,0.0,2.0,9.297402597402597,0,7200_1_0.004,low
1.0,6.0,7.0,2.0,51.0,0.14285714285714285,2.0,0.10006688963210701,0.00026755852842809364,70.0,0.014285714285714285,0.0,0.0,9.423993506493506,0,7200_1_0.004,low
3.0,3.0,6.0,33.0,27.0,0.5,11.0,1.6511036789297657,0.004414715719063545,71.0,0.04225352112676056,0.0,2.0,9.579545454545453,0,7200_1_0.004,low
2.0,3.0,5.0,26.0,14.0,0.4,13.0,1.3008695652173912,0.0034782608695652175,70.0,0.02857142857142857,0.0,2.0,9.699242424242422,0,7200_1_0.004,low
3.0,2.0,5.0,38.0,43.0,0.6,12.666666666666666,1.9012709030100332,0.0050836120401337795,66.0,0.045454545454545456,0.0,3.0,9.814577922077921,0,7200_1_0.004,low
5.0,5.0,10.0,23.0,28.0,0.5,4.6,1.1507692307692308,0.003076923076923077,75.0,0.06666666666666667,0.0,4.0,9.932705627705626,0,7200_1_0.004,low
2.0,2.0,4.0,8.0,29.0,0.5,4.0,0.40026755852842805,0.0010702341137123746,69.0,0.028985507246376812,0.0,1.0,10.113879261146142,0,7200_1_0.004,low
2.0,5.0,7.0,17.0,45.0,0.2857142857142857,8.5,0.8505685618729096,0.002274247491638796,65.0,0.03076923076923077,0.0,2.0,10.218139711306913,0,7200_1_0.004,low
2.0,5.0,7.0,28.0,39.0,0.2857142857142857,14.0,1.4009364548494982,0.003745819397993311,70.0,0.02857142857142857,0.0,0.0,10.350374437995017,0,7200_1_0.004,low
1.0,1.0,2.0,10.0,11.0,0.5,10.0,0.5003344481605351,0.0013377926421404682,74.0,0.013513513513513514,0.0,1.0,10.49405611002074,0,7200_1_0.004,low
